22:00:58:971;95;0037;0008;0008;0008;0009;4095;0035;0007;0006;0007;0007;0
22:00:58:973;4095;4095;0041;0010;0009;0010;4095;4095;0037;0006;0005;0006;4095;0037;0007;0008;0008;0008;4095;0035;0006;0006;0007;0006;0
22:00:58:974;4095;4095;0043;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0036;0008;0008;0007;0008;4095;0036;0006;0007;0006;0006;0
22:00:58:975;4095;4095;0043;0010;0010;0009;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0006;0007;0007;0006;0
22:00:58:980;4095;4095;0043;0011;0009;0010;4095;4095;0040;0006;0006;0006;4095;0036;0008;0008;0007;0008;4095;0035;0007;0007;0006;0006;0
22:00:58:982;4095;4095;0043;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0007;0007;0006;0006;0
22:00:58:983;4095;4095;0043;0010;0009;0010;4095;4095;0040;0007;0006;0006;4095;0036;0008;0008;0008;0008;4095;0035;0007;0007;0007;0007;0
22:00:58:984;4095;4095;0043;0009;0009;0009;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0007;0006;0006;0006;0
22:00:58:986;4095;4095;0043;0009;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0007;0008;4095;0035;0006;0006;0007;0007;0
22:00:58:987;4095;4095;0043;0010;0010;0010;4095;4095;0040;0006;0006;0005;4095;0037;0007;0008;0008;0008;4095;0035;0007;0007;0007;0007;0
22:00:58:987;4095;4095;0044;0010;0009;0010;4095;4095;0040;0006;0005;0006;4095;0037;0008;0008;0008;0007;4095;0036;0007;0007;0007;0007;0
22:00:58:988;4095;4095;0043;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0036;0008;0008;0007;0008;4095;0036;0007;0006;0007;0006;0
22:00:58:989;4095;4095;0044;0010;0009;0010;4095;4095;0040;0007;0006;0006;4095;0037;0008;0009;0008;0008;4095;0036;0007;0006;0006;0006;0
22:00:58:990;4095;4095;0043;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0007;0008;0008;0008;4095;0035;0006;0006;0007;0007;0
22:00:58:993;4095;4095;0043;0010;0009;0010;4095;4095;0041;0006;0006;0006;4095;0037;0007;0008;0008;0008;4095;0035;0007;0006;0006;0006;0
22:00:58:994;4095;4095;0043;0010;0009;0010;4095;4095;0041;0006;0006;0006;4095;0037;0008;0008;0007;0008;4095;0035;0007;0006;0007;0006;0
22:00:58:995;4095;4095;0044;0010;0009;0010;4095;4095;0041;0006;0006;0006;4095;0037;0008;0008;0007;0008;4095;0035;0007;0006;0007;0007;0
22:00:58:996;4095;4095;0044;0010;0009;0010;4095;4095;0040;0006;0005;0006;4095;0037;0008;0008;0007;0007;4095;0035;0007;0007;0006;0007;0
22:00:58:997;4095;4095;0044;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0007;0006;0006;0007;0
22:00:58:998;4095;4095;0043;0009;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0007;0006;0007;0006;0
22:00:58:999;4095;4095;0044;0010;0009;0009;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0007;0008;4095;0035;0007;0007;0006;0006;0
22:00:59:2;4095;4095;0043;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0007;0006;0006;0006;0
22:00:59:3;4095;4095;0043;0010;0010;0009;4095;4095;0041;0006;0006;0006;4095;0037;0008;0009;0007;0008;4095;0036;0007;0006;0007;0006;0
22:00:59:4;4095;4095;0044;0010;0009;0010;4095;4095;0041;0005;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0006;0006;0006;0007;0
22:00:59:5;4095;4095;0043;0011;0009;0009;4095;4095;0040;0005;0006;0006;4095;0037;0008;0008;0008;0009;4095;0035;0006;0007;0006;0006;0
22:00:59:6;4095;4095;0043;0010;0009;0011;4095;4095;0041;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0036;0007;0006;0006;0006;0
22:00:59:7;4095;4095;0043;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0009;4095;0035;0007;0006;0006;0006;0
22:00:59:8;4095;4095;0043;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0007;0008;0007;0008;4095;0035;0007;0007;0006;0006;0
22:00:59:10;4095;4095;0044;0010;0009;0009;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0007;0006;0006;0007;0
22:00:59:12;4095;4095;0043;0010;0009;0009;4095;4095;0040;0007;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0007;0007;0007;0006;0
22:00:59:13;4095;4095;0043;0009;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0007;0008;4095;0035;0007;0006;0006;0006;0
22:00:59:15;4095;4095;0044;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0007;0008;0007;0008;4095;0035;0007;0007;0006;0007;0
22:00:59:16;4095;4095;0043;0010;0010;0010;4095;4095;0040;0006;0006;0005;4095;0037;0008;0008;0007;0008;4095;0035;0007;0007;0007;0007;0
22:00:59:77;4095;4095;0044;0010;0009;0009;4095;4095;0040;0006;0005;0006;4095;0037;0008;0009;0008;0008;4095;0035;0006;0006;0006;0007;0
22:00:59:79;4095;4095;0043;0010;0010;0010;4095;4095;0040;0006;0006;0005;4095;0037;0008;0008;0008;0009;4095;0035;0007;0007;0007;0006;0
