21:59:44:303;4AJ*Z~409UZ~0A"Z~00EZ~0ABZ~0A
21:59:44:303;Z~4AJ*Z~4AJ*Z~0A"
21:59:44:389;Z~0A2Z~0A2Z~0A2Z~4AJ*Z~0A2Z~0ABZ~0ABZ~0ABZ~0A:Z~40e*Z~0A*Z~0A:Z~0A:Z~0A:Z~0A2ZRx4095;4095;0043;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0006;0006;0006;0006;0
21:59:44:390;4095;4095;0043;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0006;0006;0006;0006;0
21:59:44:395;4095;4095;0043;0009;0010;0010;4095;4095;0040;0005;0006;0006;4095;0037;0008;0008;0007;0008;4095;0036;0006;0007;0006;0006;0
21:59:44:397;4095;4095;0044;0010;0009;0009;4095;4095;0041;0005;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0006;0007;0006;0006;0
21:59:44:399;4095;4095;0043;0011;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0009;0009;4095;0035;0007;0006;0007;0006;0
21:59:44:401;4095;4095;0043;0010;0009;0009;4095;4095;0040;0006;0005;0006;4095;0036;0008;0008;0008;0009;4095;0035;0006;0006;0006;0006;0
21:59:44:402;4095;4095;0043;0011;0009;0009;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0036;0007;0006;0007;0007;0
21:59:44:403;4095;4095;0043;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0035;0008;0009;0008;0008;4095;0033;0007;0007;0007;0007;0
21:59:44:418;4095;4095;0044;0010;0010;0009;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0006;0007;0006;0006;0
21:59:44:419;4095;4095;0044;0010;0009;0010;4095;4095;0040;0006;0005;0006;4095;0037;0008;0009;0007;0008;4095;0035;0007;0007;0006;0007;0
21:59:44:420;4095;4095;0043;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0007;0008;0008;0008;4095;0035;0007;0007;0006;0007;0
21:59:44:425;4095;4095;0043;0010;0009;0010;4095;4095;0040;0006;0006;0006;4095;0037;0008;0009;0007;0008;4095;0035;0007;0007;0007;0006;0
21:59:44:430;4095;4095;0044;0010;0009;0009;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0007;0007;0006;0006;0
21:59:44:436;4095;4095;0043;0010;0009;0009;4095;4095;0040;0006;0006;0006;4095;0037;0008;0008;0008;0008;4095;0035;0007;0006;0006;0006;0
21:59:44:438;4095;4095;0043;0009;0009;0009;4095;4095;0040;0006;0005;0006;4095;0037;0008;0008;0006;0008;4095;0035;0007;0007;0006;0006;0
21:59:44:439;4095;4095;0043;0010;0010;0009;4095;4095;0040;0006;0005;0006;4095;0037;0008;0008;0008;0008;4095;0035;0007;0006;0006;0007;0
21:59:44:441;4095;4095;0044;0010;0010;0010;4095;4095;0040;0006;0006;0005;4095;0037;0008;0009;0008;0008;4095;0035;0006;0006;0007;0006;0
